id;m_source;c_source;m_country_code;c_country_code;m_source_id;c_source_id;validation_status
2888211;AZT;BNU;LT;LT;7010435;10066796;barcode
2888212;AZT;CMA;LT;LT;7010436;156564;barcode
2888213;AZT;CMA;LT;LT;7010436;160832;barcode
2888214;AZT;CMA;LT;LT;7010436;166951;barcode
2888215;AZT;BNU;LT;LT;7010436;10066797;barcode
2888216;AZT;BNU;LT;LT;7010439;10066828;barcode
2888217;AZT;BNU;LT;LT;7010440;10066799;barcode
2888218;AZT;CMA;LT;LT;7010441;160835;barcode
2888219;AZT;BNU;LT;LT;7010441;10066801;barcode
2888220;AZT;CMA;LT;LT;7010441;166954;barcode
2888221;AZT;CMA;LT;LT;7010442;156568;barcode
2888222;AZT;CMA;LT;LT;7010442;160836;barcode
2888223;AZT;BNU;LT;LT;7010442;10066802;barcode
2888224;AZT;CMA;LT;LT;7010442;166955;barcode
2888225;AZT;CMA;LT;LT;7010443;156569;barcode
2888226;AZT;CMA;LT;LT;7010443;160837;barcode
2888227;AZT;BNU;LT;LT;7010443;10066813;barcode
2888228;AZT;CMA;LT;LT;7010443;166956;barcode
2888229;AZT;BNU;LT;LT;7010444;10066816;barcode
2888230;AZT;CMA;LT;LT;404561200582;149891;barcode
2888234;AZT;CMA;LT;LT;340104658699;114043;barcode
2888235;AZT;BNU;LT;LT;340104658699;10049004;barcode
2888236;AZT;CMA;LT;LT;501183109366;155719;barcode
2888237;AZT;CMA;LT;LT;501183109366;160694;barcode
2888240;AZT;CMA;LT;LT;501183109366;166813;barcode
2888241;AZT;CMA;LT;LT;501183108962;155724;barcode
2888242;AZT;CMA;LT;LT;501183108962;160699;barcode
2888246;AZT;CMA;LT;LT;501183108962;166818;barcode
2888247;AZT;CMA;LT;LT;333787569387;160078;barcode
2888250;AZT;CMA;LT;LT;333787569387;166201;barcode
2888257;AZT;CMA;LT;LT;520127907226;153035;barcode
2888261;AZT;CMA;LT;LT;520127907223;153033;barcode
2888264;AZT;CMA;LT;LT;520127907222;153037;barcode
2888268;AZT;CMA;LT;LT;328277014228;151087;barcode
2888269;AZT;BNU;LT;LT;328277014228;10049230;barcode
2888271;AZT;CMA;LT;LT;328277013880;151086;barcode
2888276;AZT;CMA;LT;LT;506042735034;161351;barcode
2888278;AZT;CMA;LT;LT;506042735034;167471;barcode
2888279;AZT;BNU;LT;LT;506042735034;10058958;barcode
2888280;AZT;CMA;LT;LT;880932832005;155437;barcode
2888281;AZT;CMA;LT;LT;880932832005;160415;barcode
2888283;AZT;CMA;LT;LT;880932832005;166540;barcode
2888284;AZT;BNU;LT;LT;880932832005;10048964;barcode
2888285;AZT;CMA;LT;LT;880932832242;155438;barcode
2888286;AZT;CMA;LT;LT;880932832242;160416;barcode
2888287;AZT;CMA;LT;LT;880932832242;166541;barcode
2888289;AZT;BNU;LT;LT;880932832242;10058970;barcode
2888290;AZT;CMA;LT;LT;880932832133;155439;barcode
2888291;AZT;CMA;LT;LT;880932832133;160417;barcode
2888293;AZT;BNU;LT;LT;880932832133;10031998;barcode
2888294;AZT;CMA;LT;LT;880932832133;166542;barcode
2888295;AZT;CMA;LT;LT;880932832243;155440;barcode
2888296;AZT;CMA;LT;LT;880932832243;160418;barcode
2888298;AZT;CMA;LT;LT;880932832243;166543;barcode
2888299;AZT;BNU;LT;LT;880932832243;10031999;barcode
2888301;AZT;BNU;LT;LT;880932832251;10058971;barcode
2888302;AZT;CMA;LT;LT;880932832252;155442;barcode
2888303;AZT;CMA;LT;LT;880932832252;160420;barcode
2888305;AZT;BNU;LT;LT;880932832252;10032000;barcode
2888306;AZT;CMA;LT;LT;880932832252;166545;barcode
2888308;AZT;BNU;LT;LT;880932832275;10058972;barcode
2888310;AZT;BNU;LT;LT;880932832172;10058974;barcode
2888311;AZT;CMA;LT;LT;366531300001;155797;barcode
2888312;AZT;CMA;LT;LT;366531300001;160771;barcode
2888313;AZT;CMA;LT;LT;366531300001;166890;barcode
2888317;AZT;CMA;LT;LT;340154641492;155796;barcode
2888318;AZT;CMA;LT;LT;340154641492;160770;barcode
2888319;AZT;CMA;LT;LT;340154641492;166889;barcode
2888320;AZT;CMA;LT;LT;340156025374;155798;barcode
2888321;AZT;CMA;LT;LT;340156025374;160772;barcode
2888322;AZT;CMA;LT;LT;340156025374;166891;barcode
2888325;AZT;BNU;LT;LT;333787568709;10036047;barcode
2888326;AZT;CMA;LT;LT;333787568709;106910;barcode
2888331;AZT;CMA;LT;LT;477901799357;152758;barcode
2888338;AZT;CMA;LT;LT;400580021369;107148;barcode
2888340;AZT;CMA;LT;LT;880939012060;156142;barcode
2888341;AZT;CMA;LT;LT;880939012060;160783;barcode
2888342;AZT;CMA;LT;LT;880939012060;166902;barcode
2888344;AZT;BNU;LT;LT;520012075008;10018415;barcode
2888346;AZT;CMA;LT;LT;520012075008;106915;barcode
2888347;AZT;GIN;LT;LT;357466131702;39861;barcode
2888348;AZT;BNU;LT;LT;357466131702;10071617;barcode
2888349;AZT;CMA;LT;LT;357466131702;106959;barcode
2888352;AZT;CMA;LT;LT;871010390773;151968;barcode
2888355;AZT;CMA;LT;LT;366236100089;151707;barcode
2888360;AZT;CMA;LT;LT;333787559676;107074;barcode
2888363;AZT;CMA;LT;LT;333787567492;107112;barcode
2888367;AZT;CMA;LT;LT;477154421680;170684;barcode
2888369;AZT;CMA;LT;LT;333787567494;88476;barcode
2888372;AZT;CMA;LT;LT;477154421704;170678;barcode
2888378;AZT;BNU;LT;LT;366426200086;10049211;barcode
2888383;AZT;CMA;LT;LT;400580026026;107149;barcode
2888388;AZT;CMA;LT;LT;729001014758;107182;barcode
2888393;AZT;CMA;LT;LT;400590072856;107156;barcode
2888397;AZT;CMA;LT;LT;641053008859;151932;barcode
2888399;AZT;CMA;LT;LT;400580027009;149611;barcode
2888400;AZT;BNU;LT;LT;400580027009;10038550;barcode
2888401;AZT;BNU;LT;LT;350824000209;10037241;barcode
2888403;AZT;CMA;LT;LT;474427201041;151832;barcode
2888408;AZT;CMA;LT;LT;590306061622;107203;barcode
2888413;AZT;CMA;LT;LT;805141768423;153111;barcode
2888414;AZT;BNU;LT;LT;410304002282;10027760;barcode
2888416;AZT;CMA;LT;LT;880635851170;155431;barcode
2888417;AZT;CMA;LT;LT;880635851170;160409;barcode
2888419;AZT;CMA;LT;LT;880635851170;166534;barcode
2888423;AZT;BNU;LT;LT;410304002288;10027757;barcode
2888428;AZT;BNU;LT;LT;370028170399;10060113;barcode
2888430;AZT;CMA;LT;LT;370028170399;151329;barcode
2888436;AZT;BNU;LT;LT;477904525138;10049065;barcode
2888437;AZT;CMA;LT;LT;521300687076;156619;barcode
2888438;AZT;CMA;LT;LT;521300687076;160882;barcode
2888442;AZT;CMA;LT;LT;521300687076;167003;barcode
2888444;AZT;BNU;LT;LT;410304002286;10027759;barcode
2888447;AZT;BNU;LT;LT;477904525142;10049074;barcode
2888449;AZT;BNU;LT;LT;477904525140;10049075;barcode
2888450;AZT;CMA;LT;LT;590764400466;165533;barcode
2888451;AZT;CMA;LT;LT;590764400465;165532;barcode
2888452;AZT;BNU;LT;LT;477904525137;10049066;barcode
2888456;AZT;CMA;LT;LT;426068908990;151506;barcode
2888460;AZT;BNU;LT;LT;357466153462;10057900;barcode
2888461;AZT;CMA;LT;LT;357466153462;113884;barcode
2888469;AZT;CMA;LT;LT;843657163078;114130;barcode
2888479;AZT;CMA;LT;LT;843657163077;149591;barcode
2888481;AZT;CMA;LT;LT;731061002125;113627;barcode
2888483;AZT;CMA;LT;LT;366146700181;104864;barcode
2888484;AZT;CMA;LT;LT;366146700161;104866;barcode
2888487;AZT;CMA;LT;LT;590764400444;165499;barcode
2888490;AZT;BNU;LT;LT;357194000253;10043774;barcode
2888493;AZT;CMA;LT;LT;328277020042;107022;barcode
2888494;AZT;CMA;LT;LT;366146700119;104875;barcode
2888498;AZT;CMA;LT;LT;357466139373;113880;barcode
2888499;AZT;CMA;LT;LT;590764400433;165541;barcode
2888501;AZT;CMA;LT;LT;354055000956;151692;barcode
2888503;AZT;CMA;LT;LT;366146700072;104878;barcode
2888504;AZT;CMA;LT;LT;590764400416;165510;barcode
2888506;AZT;CMA;LT;LT;366146700068;104874;barcode
2888509;AZT;CMA;LT;LT;366146700067;104870;barcode
2888512;AZT;CMA;LT;LT;366146700066;104872;barcode
2888513;AZT;CMA;LT;LT;366146700065;104871;barcode
2888515;AZT;CMA;LT;LT;357466139355;113881;barcode
2888516;AZT;BNU;LT;LT;477904525133;10049559;barcode
2888518;AZT;BNU;LT;LT;843657163005;10052021;barcode
2888521;AZT;CMA;LT;LT;366146700064;104873;barcode
2888525;AZT;CMA;LT;LT;590306061574;106840;barcode
2888527;AZT;CMA;LT;LT;366146700063;104810;barcode
2888528;AZT;CMA;LT;LT;590764400366;165505;barcode
2888530;AZT;CMA;LT;LT;366143400830;151127;barcode
2888538;AZT;CMA;LT;LT;366146700062;104862;barcode
2888540;AZT;CMA;LT;LT;366146700058;104877;barcode
2888542;AZT;BNU;LT;LT;366426200085;10049212;barcode
2888543;AZT;CMA;LT;LT;366426200085;150752;barcode
2888544;AZT;CMA;LT;LT;366146700053;104879;barcode
2888546;AZT;CMA;LT;LT;366426200101;150748;barcode
2888548;AZT;BNU;LT;LT;732013301330;10044606;barcode
2888549;AZT;CMA;LT;LT;477214000109;156810;barcode
2888550;AZT;CMA;LT;LT;477214000109;161038;barcode
2888552;AZT;CMA;LT;LT;477214000109;167160;barcode
2888553;AZT;CMA;LT;LT;333787566307;97691;barcode
2888554;AZT;CMA;LT;LT;477214000105;156813;barcode
2888555;AZT;CMA;LT;LT;477214000105;161041;barcode
2888556;AZT;CMA;LT;LT;477214000105;167163;barcode
2888557;AZT;GIN;LT;LT;477214000105;34988;barcode
2888558;AZT;CMA;LT;LT;357466060280;160135;barcode
2888560;AZT;BNU;LT;LT;357466060280;10048812;barcode
2888561;AZT;CMA;LT;LT;357466060280;166260;barcode
2888562;AZT;CMA;LT;LT;333787566061;113825;barcode
2888565;AZT;CMA;LT;LT;477214000104;156811;barcode
2888566;AZT;CMA;LT;LT;477214000104;161039;barcode
2888568;AZT;CMA;LT;LT;477214000104;167161;barcode
2888569;AZT;CMA;LT;LT;366236100096;160109;barcode
2888572;AZT;CMA;LT;LT;366236100096;166234;barcode
2888573;AZT;GIN;LT;LT;366146700050;30744;barcode
2888574;AZT;CMA;LT;LT;366146700050;151233;barcode
2888578;AZT;CMA;LT;LT;366236100123;151710;barcode
2888579;AZT;CMA;LT;LT;502180745354;155692;barcode
2888580;AZT;CMA;LT;LT;502180745354;160668;barcode
2888581;AZT;CMA;LT;LT;502180745354;166787;barcode
2888586;AZT;CMA;LT;LT;366146700049;160527;barcode
2888587;AZT;CMA;LT;LT;366146700049;166649;barcode
2888589;AZT;CMA;LT;LT;805532390007;169753;barcode
2888592;AZT;CMA;LT;LT;366236100094;151717;barcode
2888596;AZT;CMA;LT;LT;704611003448;107284;barcode
2888599;AZT;CMA;LT;LT;590071716006;113699;barcode
2888604;AZT;CMA;LT;LT;704611003474;107283;barcode
2888607;AZT;CMA;LT;LT;704611003426;107282;barcode
2888610;AZT;BNU;LT;LT;357194000254;10043775;barcode
2888614;AZT;CMA;LT;LT;400590072191;113821;barcode
2888618;AZT;CMA;LT;LT;400580027204;113822;barcode
2888619;AZT;CMA;LT;LT;366146700046;104865;barcode
2888620;AZT;CMA;LT;LT;366146700045;152877;barcode
2888621;AZT;CMA;LT;LT;366146700035;104869;barcode
2888622;AZT;CMA;LT;LT;366146700073;155409;barcode
2888623;AZT;CMA;LT;LT;366146700073;160387;barcode
2888625;AZT;CMA;LT;LT;366146700073;166512;barcode
2888626;AZT;CMA;LT;LT;366146700055;160386;barcode
2888628;AZT;CMA;LT;LT;366146700055;166511;barcode
2888629;AZT;CMA;LT;LT;366146700033;155410;barcode
2888630;AZT;CMA;LT;LT;366146700033;160388;barcode
2888631;AZT;CMA;LT;LT;366146700033;166513;barcode
2888632;AZT;CMA;LT;LT;477016110380;155278;barcode
2888633;AZT;CMA;LT;LT;477016110380;160257;barcode
2888636;AZT;CMA;LT;LT;477016110380;166382;barcode
2888644;AZT;CMA;LT;LT;520127907362;153055;barcode
2888650;AZT;CMA;LT;LT;520127907231;153025;barcode
2888653;AZT;CMA;LT;LT;520127907230;153024;barcode
2888657;AZT;CMA;LT;LT;520127907227;153032;barcode
2888662;AZT;CMA;LT;LT;520127907219;153036;barcode
2888666;AZT;CMA;LT;LT;520127907217;153029;barcode
2888669;AZT;CMA;LT;LT;520127907216;153031;barcode
2888674;AZT;CMA;LT;LT;520127907215;153030;barcode
2888676;AZT;CMA;LT;LT;520127907214;153038;barcode
2888682;AZT;CMA;LT;LT;333787571912;152401;barcode
2888685;AZT;CMA;LT;LT;340136016787;152319;barcode
2888689;AZT;CMA;LT;LT;340136016790;151709;barcode
2888691;AZT;CMA;LT;LT;366236100122;155139;barcode
2888692;AZT;CMA;LT;LT;366236100122;160113;barcode
2888695;AZT;CMA;LT;LT;366236100122;166238;barcode
2888697;AZT;CMA;LT;LT;506042023300;159302;barcode
2888698;AZT;CMA;LT;LT;506042023300;161179;barcode
2888699;AZT;CMA;LT;LT;506042023300;167301;barcode
2888701;AZT;CMA;LT;LT;366236100121;155140;barcode
2888702;AZT;CMA;LT;LT;366236100121;160114;barcode
2888705;AZT;CMA;LT;LT;366236100121;166239;barcode
2888709;AZT;CMA;LT;LT;540095199039;152088;barcode
2888711;AZT;CMA;LT;LT;842874981890;152422;barcode
2888714;AZT;CMA;LT;LT;642483500213;149808;barcode
2888718;AZT;CMA;LT;LT;570207150098;151582;barcode
2888721;AZT;CMA;LT;LT;340137569039;96813;barcode
2888722;AZT;CMA;LT;LT;366236100118;155138;barcode
2888723;AZT;CMA;LT;LT;366236100118;160112;barcode
2888726;AZT;CMA;LT;LT;366236100118;166237;barcode
2888734;AZT;BNU;LT;LT;728001016428;10049310;barcode
2888735;AZT;CMA;LT;LT;728001016428;114436;barcode
2888740;AZT;GIN;LT;LT;340138133203;25213;barcode
2888742;AZT;CMA;LT;LT;340138133203;151699;barcode
2888745;AZT;CMA;LT;LT;842874981940;152426;barcode
2888746;AZT;CMA;LT;LT;842874981910;152424;barcode
2888747;AZT;CMA;LT;LT;842874981900;152425;barcode
2888748;AZT;CMA;LT;LT;340138133249;159788;barcode
2888750;AZT;CMA;LT;LT;340138133249;165910;barcode
2888755;AZT;CMA;LT;LT;707086602961;151085;barcode
2888762;AZT;CMA;LT;LT;340138133284;151698;barcode
2888767;AZT;CMA;LT;LT;400580027673;150855;barcode
2888768;AZT;BNU;LT;LT;400580027673;10048868;barcode
2888775;AZT;CMA;LT;LT;340138138206;152045;barcode
2888786;AZT;BNU;LT;LT;350824001040;10053330;barcode
2888804;AZT;CMA;LT;LT;704611005259;151877;barcode
2888807;AZT;CMA;LT;LT;704611005245;90007;barcode
2888811;AZT;CMA;LT;LT;704611005268;90826;barcode
2888815;AZT;CMA;LT;LT;333787577412;152403;barcode
2888820;AZT;CMA;LT;LT;333787577408;152406;barcode
2888823;AZT;CMA;LT;LT;333787577403;152407;barcode
2888826;AZT;CMA;LT;LT;333787577401;152408;barcode
2888827;AZT;BNU;LT;LT;732013302177;10060123;barcode
2888850;AZT;CMA;LT;LT;574500022205;170640;barcode
2888851;AZT;BNU;LT;LT;729001011285;10053282;barcode
2888853;AZT;CMA;LT;LT;729001011285;152162;barcode
2888855;AZT;CMA;LT;LT;739347180120;159365;barcode
2888856;AZT;CMA;LT;LT;739347180120;161236;barcode
2888857;AZT;BNU;LT;LT;739347180120;10061293;barcode
2888859;AZT;CMA;LT;LT;739347180120;167357;barcode
2888863;AZT;CMA;LT;LT;477901799379;152760;barcode
2888866;AZT;BNU;LT;LT;475101750008;10052054;barcode
2888867;AZT;CMA;LT;LT;475101750008;152705;barcode
2888868;AZT;CMA;LT;LT;739347119001;159366;barcode
2888869;AZT;CMA;LT;LT;739347119001;161237;barcode
2888870;AZT;BNU;LT;LT;739347119001;10061298;barcode
2888872;AZT;CMA;LT;LT;739347119001;167358;barcode
2888881;AZT;BNU;LT;LT;477904525252;10049558;barcode
2888882;AZT;BNU;LT;LT;477904525211;10049058;barcode
2888890;AZT;CMA;LT;LT;570207150130;152042;barcode
2888892;AZT;BNU;LT;LT;366236100116;10049173;barcode
2888894;AZT;CMA;LT;LT;217972;155128;barcode
2888895;AZT;CMA;LT;LT;217972;159501;barcode
2888896;AZT;CMA;LT;LT;217972;166215;barcode
2888902;AZT;CMA;LT;LT;506026028414;170137;barcode
2888905;AZT;CMA;LT;LT;506026028412;170138;barcode
2888907;AZT;CMA;LT;LT;590473087609;152976;barcode
2888910;AZT;BNU;LT;LT;354055001040;10057838;barcode
2888915;AZT;CMA;LT;LT;426068908989;151507;barcode
2888916;AZT;CMA;LT;LT;590340703115;152227;barcode
2888918;AZT;CMA;LT;LT;506048626206;170294;barcode
2888925;AZT;CMA;LT;LT;477903352060;152864;barcode
2888926;AZT;CMA;LT;LT;880942836152;167498;barcode
2888927;AZT;CMA;LT;LT;506048626203;170293;barcode
2888928;AZT;CMA;LT;LT;506048626197;170291;barcode
2888929;AZT;CMA;LT;LT;506048626188;170292;barcode
2888930;AZT;CMA;LT;LT;506048626182;170295;barcode
2888934;AZT;CMA;LT;LT;590202646247;106979;barcode
2888935;AZT;CMA;LT;LT;880942836007;167497;barcode
2888936;AZT;CMA;LT;LT;880942836150;167500;barcode
2888941;AZT;CMA;LT;LT;847000340658;153190;barcode
2888946;AZT;CMA;LT;LT;570207600767;107207;barcode
2888950;AZT;CMA;LT;LT;570207136681;150010;barcode
2888953;AZT;CMA;LT;LT;570207150093;151598;barcode
2888954;AZT;BNU;LT;LT;400163852645;10051934;barcode
2888957;AZT;CMA;LT;LT;328277013885;150965;barcode
2888961;AZT;CMA;LT;LT;842997942446;153185;barcode
2888962;AZT;CMA;LT;LT;871010394396;151978;barcode
2888965;AZT;CMA;LT;LT;880932590164;160788;barcode
2888966;AZT;CMA;LT;LT;880932590164;166907;barcode
2888971;AZT;CMA;LT;LT;477154422424;170010;barcode
2888976;AZT;CMA;LT;LT;590303128428;151726;barcode
2888980;AZT;CMA;LT;LT;590303128427;151727;barcode
2888987;AZT;CMA;LT;LT;570207150097;151639;barcode
2888988;AZT;BNU;LT;LT;400163852321;10051935;barcode
2888992;AZT;CMA;LT;LT;403057100729;152328;barcode
2888994;AZT;CMA;LT;LT;366146700069;104858;barcode
2888995;AZT;CMA;LT;LT;474150574129;156767;barcode
2888996;AZT;CMA;LT;LT;474150574129;161002;barcode
2888998;AZT;CMA;LT;LT;474150574129;167124;barcode
2888999;AZT;CMA;LT;LT;590764400305;165543;barcode
2889000;AZT;CMA;LT;LT;590764400303;165539;barcode
2889001;AZT;CMA;LT;LT;590764400115;165535;barcode
2889002;AZT;CMA;LT;LT;590764400055;165531;barcode
2889003;AZT;CMA;LT;LT;590764400010;165507;barcode
2889005;AZT;CMA;LT;LT;474202458023;171125;barcode
2889007;AZT;CMA;LT;LT;474202458022;171126;barcode
2889009;AZT;CMA;LT;LT;474202458020;171127;barcode
2889010;AZT;CMA;LT;LT;763001990473;155145;barcode
2889011;AZT;CMA;LT;LT;763001990473;160119;barcode
2889020;AZT;CMA;LT;LT;328277013920;170918;barcode
2889022;AZT;BNU;LT;LT;357466165336;10057899;barcode
2889023;AZT;BNU;LT;LT;477904525239;10049078;barcode
2889026;AZT;CMA;LT;LT;370112980471;152345;barcode
2889030;AZT;CMA;LT;LT;333787575751;152398;barcode
2889032;AZT;CMA;LT;LT;370112980084;152561;barcode
2889035;AZT;CMA;LT;LT;366236100184;151703;barcode
2889040;AZT;CMA;LT;LT;366236100183;152986;barcode
2889043;AZT;BNU;LT;LT;326468002499;10066824;barcode
2889044;AZT;BNU;LT;LT;326468001652;10066808;barcode
2889047;AZT;GIN;LT;LT;880619405003;37832;barcode
2889048;AZT;CMA;LT;LT;880619403876;155419;barcode
2889049;AZT;CMA;LT;LT;880619403876;160397;barcode
2889050;AZT;CMA;LT;LT;880619403876;166522;barcode
2889051;AZT;GIN;LT;LT;880619403876;37828;barcode
2889053;AZT;CMA;LT;LT;880619403359;155426;barcode
2889054;AZT;CMA;LT;LT;880619403359;160404;barcode
2889055;AZT;CMA;LT;LT;880619403359;166529;barcode
2889057;AZT;CMA;LT;LT;880619403192;155425;barcode
2889058;AZT;CMA;LT;LT;880619403192;160403;barcode
2889059;AZT;CMA;LT;LT;880619403192;166528;barcode
2889061;AZT;CMA;LT;LT;880619403191;155427;barcode
2889062;AZT;CMA;LT;LT;880619403191;160405;barcode
2889063;AZT;CMA;LT;LT;880619403191;166530;barcode
2889070;AZT;CMA;LT;LT;590764400414;165512;barcode
2889071;AZT;CMA;LT;LT;333787564721;155464;barcode
2889072;AZT;CMA;LT;LT;333787564721;160442;barcode
2889075;AZT;CMA;LT;LT;333787564721;166566;barcode
2889076;AZT;CMA;LT;LT;590175224853;170533;barcode
2889077;AZT;CMA;LT;LT;401567211276;165834;barcode
2889078;AZT;CMA;LT;LT;370028170455;155222;barcode
2889079;AZT;CMA;LT;LT;370028170455;160201;barcode
2889080;AZT;BNU;LT;LT;370028170455;10060112;barcode
2889082;AZT;CMA;LT;LT;370028170455;166326;barcode
2889083;AZT;CMA;LT;LT;370028170433;155454;barcode
2889084;AZT;CMA;LT;LT;370028170433;160432;barcode
2889085;AZT;BNU;LT;LT;370028170433;10061327;barcode
2889087;AZT;CMA;LT;LT;370028170433;166557;barcode
2889088;AZT;CMA;LT;LT;370028170432;155146;barcode
2889089;AZT;CMA;LT;LT;370028170432;160124;barcode
2889090;AZT;BNU;LT;LT;370028170432;10061328;barcode
2889092;AZT;CMA;LT;LT;370028170432;166249;barcode
2889098;AZT;GIN;LT;LT;503848338256;22724;barcode
2889100;AZT;CMA;LT;LT;503848338256;87100;barcode
2889107;AZT;CMA;LT;LT;764015639554;153158;barcode
2889117;AZT;CMA;LT;LT;477214000251;156818;barcode
2889118;AZT;CMA;LT;LT;477214000251;161046;barcode
2889119;AZT;CMA;LT;LT;477214000251;167168;barcode
2889120;AZT;CMA;LT;LT;477214000250;156817;barcode
2889121;AZT;CMA;LT;LT;477214000250;161045;barcode
2889122;AZT;CMA;LT;LT;477214000250;167167;barcode
2889123;AZT;CMA;LT;LT;477214000359;156820;barcode
2889124;AZT;CMA;LT;LT;477214000359;161048;barcode
2889125;AZT;CMA;LT;LT;477214000359;167170;barcode
2889126;AZT;CMA;LT;LT;400580029432;160172;barcode
2889130;AZT;CMA;LT;LT;400580029432;166297;barcode
2889137;AZT;CMA;LT;LT;477131631365;160678;barcode
2889140;AZT;CMA;LT;LT;477131631365;166797;barcode
2889144;AZT;CMA;LT;LT;400414801717;90147;barcode
2889149;AZT;CMA;LT;LT;400414801771;86918;barcode
2889152;AZT;CMA;LT;LT;400414804704;87837;barcode
2889155;AZT;CMA;LT;LT;400993200216;87609;barcode
2889159;AZT;CMA;LT;LT;400993200220;84602;barcode
2889165;AZT;CMA;LT;LT;401560016810;95977;barcode
2889166;AZT;CMA;LT;LT;401567210184;85960;barcode
2889168;AZT;CMA;LT;LT;401567210487;90425;barcode
2889169;AZT;CMA;LT;LT;370112980008;171105;barcode
2889171;AZT;CMA;LT;LT;401567210491;89887;barcode
2889172;AZT;CMA;LT;LT;842874985410;170327;barcode
2889173;AZT;CMA;LT;LT;842874985400;152430;barcode
2889177;AZT;CMA;LT;LT;401636954650;88067;barcode
2889179;AZT;CMA;LT;LT;401636966609;89741;barcode
2889181;AZT;BNU;LT;LT;401636966664;10018591;barcode
2889182;AZT;CMA;LT;LT;401636966664;88873;barcode
2889185;AZT;CMA;LT;LT;842874985390;152429;barcode
2889189;AZT;BNU;LT;LT;401636966684;10019552;barcode
2889190;AZT;CMA;LT;LT;401636966684;88872;barcode
2889193;AZT;CMA;LT;LT;402082933749;155321;barcode
2889194;AZT;CMA;LT;LT;402082933749;160299;barcode
2889195;AZT;CMA;LT;LT;402082933749;166424;barcode
2889196;AZT;CMA;LT;LT;400580029515;155192;barcode
2889197;AZT;CMA;LT;LT;400580029515;160171;barcode
2889201;AZT;CMA;LT;LT;400580029515;166296;barcode
2889202;AZT;CMA;LT;LT;402082933939;155322;barcode
2889203;AZT;CMA;LT;LT;402082933939;160300;barcode
2889204;AZT;CMA;LT;LT;402082933939;166425;barcode
2889208;AZT;CMA;LT;LT;402082946939;155331;barcode
2889209;AZT;CMA;LT;LT;402082946939;160309;barcode
2889210;AZT;CMA;LT;LT;402082946939;166434;barcode
2889211;AZT;CMA;LT;LT;402082950789;155332;barcode
2889212;AZT;CMA;LT;LT;402082950789;160310;barcode
2889213;AZT;CMA;LT;LT;402082950789;166435;barcode
2889214;AZT;CMA;LT;LT;402082952139;155323;barcode
2889215;AZT;CMA;LT;LT;402082952139;160301;barcode
2889216;AZT;CMA;LT;LT;402082952139;166426;barcode
2889217;AZT;CMA;LT;LT;842874986890;170322;barcode
2889218;AZT;CMA;LT;LT;842874986880;170323;barcode
2889219;AZT;CMA;LT;LT;842874986850;170320;barcode
2889220;AZT;CMA;LT;LT;842874986830;170325;barcode
2889221;AZT;CMA;LT;LT;402082954049;155317;barcode
2889222;AZT;CMA;LT;LT;402082954049;160295;barcode
2889223;AZT;CMA;LT;LT;402082954049;166420;barcode
2889224;AZT;CMA;LT;LT;842874986820;170321;barcode
2889225;AZT;CMA;LT;LT;477016110325;155279;barcode
2889226;AZT;CMA;LT;LT;477016110325;160258;barcode
2889230;AZT;CMA;LT;LT;477016110325;166383;barcode
2889237;AZT;CMA;LT;LT;400580018051;160169;barcode
2889238;AZT;CMA;LT;LT;400580018051;166294;barcode
2889241;AZT;BNU;LT;LT;400580018051;10057802;barcode
2889242;AZT;CMA;LT;LT;354055001079;155769;barcode
2889243;AZT;CMA;LT;LT;354055001079;160743;barcode
2889249;AZT;CMA;LT;LT;800184190031;107109;barcode
2889250;AZT;CMA;LT;LT;370112980054;171104;barcode
2889251;AZT;CMA;LT;LT;370112980011;171102;barcode
2889254;AZT;CMA;LT;LT;764015306120;155374;barcode
2889255;AZT;CMA;LT;LT;764015306120;160352;barcode
2889266;AZT;CMA;LT;LT;370112980267;153178;barcode
2889267;AZT;BNU;LT;LT;477904525562;10058989;barcode
